freq,indic_is,unit,geo,year,value_raw,value,indic_is_label,unit_label,geo_label,nuts1_name,country_code,nuts_level
A,I_DSK2_AB,PC_IND_IU3,HU1,2025,48.39 ,48.39,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Közép-Magyarország,Közép-Magyarország,HU,1
A,I_DSK2_AB,PC_IND_IU3,HU2,2025,31.31 ,31.31,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Dunántúl,Dunántúl,HU,1
A,I_DSK2_AB,PC_IND_IU3,HU3,2025,30.70 ,30.7,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Alföld és Észak,Alföld és Észak,HU,1
A,I_DSK2_AB,PC_IND_IU3,ITC,2025,39.10 ,39.1,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Nord-Ovest,Nord-Ovest,IT,1
A,I_DSK2_AB,PC_IND_IU3,ITF,2025,27.63 ,27.63,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Sud,Sud,IT,1
A,I_DSK2_AB,PC_IND_IU3,ITG,2025,28.87 ,28.87,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Isole,Isole,IT,1
A,I_DSK2_AB,PC_IND_IU3,ITH,2025,38.63 ,38.63,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Nord-Est,Nord-Est,IT,1
A,I_DSK2_AB,PC_IND_IU3,ITI,2025,36.18 ,36.18,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Centro (IT),Centro (IT),IT,1
A,I_DSK2_AB,PC_IND_IU3,NL1,2025,50.49 ,50.49,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Noord-Nederland,Noord-Nederland,NL,1
A,I_DSK2_AB,PC_IND_IU3,NL2,2025,53.18 ,53.18,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Oost-Nederland,Oost-Nederland,NL,1
A,I_DSK2_AB,PC_IND_IU3,NL3,2025,59.56 ,59.56,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,West-Nederland,West-Nederland,NL,1
A,I_DSK2_AB,PC_IND_IU3,NL4,2025,52.13 ,52.13,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Zuid-Nederland,Zuid-Nederland,NL,1
A,I_DSK2_AB,PC_IND_IU3,PL2,2025,30.27 ,30.27,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Makroregion południowy,Makroregion południowy,PL,1
A,I_DSK2_AB,PC_IND_IU3,PL4,2025,24.78 ,24.78,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Makroregion północno-zachodni,Makroregion północno-zachodni,PL,1
A,I_DSK2_AB,PC_IND_IU3,PL5,2025,24.99 ,24.99,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Makroregion południowo-zachodni,Makroregion południowo-zachodni,PL,1
A,I_DSK2_AB,PC_IND_IU3,PL6,2025,23.08 ,23.08,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Makroregion północny,Makroregion północny,PL,1
A,I_DSK2_AB,PC_IND_IU3,PL7,2025,18.52 ,18.52,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Makroregion centralny,Makroregion centralny,PL,1
A,I_DSK2_AB,PC_IND_IU3,PL8,2025,20.24 ,20.24,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Makroregion wschodni,Makroregion wschodni,PL,1
A,I_DSK2_AB,PC_IND_IU3,PL9,2025,36.38 ,36.38,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Makroregion województwo mazowieckie,Makroregion województwo mazowieckie,PL,1
A,I_DSK2_AB,PC_IND_IU3,PT1,2025,36.29 ,36.29,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Continente,Continente,PT,1
A,I_DSK2_AB,PC_IND_IU3,PT2,2025,24.52 ,24.52,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Região Autónoma dos Açores,Região Autónoma dos Açores,PT,1
A,I_DSK2_AB,PC_IND_IU3,PT3,2025,25.46 ,25.46,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Região Autónoma da Madeira,Região Autónoma da Madeira,PT,1
A,I_DSK2_AB,PC_IND_IU3,RO1,2025,12.68 ,12.68,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Macroregiunea Unu,Macroregiunea Unu,RO,1
A,I_DSK2_AB,PC_IND_IU3,RO2,2025,9.87 ,9.87,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Macroregiunea Doi,Macroregiunea Doi,RO,1
A,I_DSK2_AB,PC_IND_IU3,RO3,2025,15.58 ,15.58,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Macroregiunea Trei,Macroregiunea Trei,RO,1
A,I_DSK2_AB,PC_IND_IU3,RO4,2025,8.81 ,8.81,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Macroregiunea Patru,Macroregiunea Patru,RO,1
A,I_DSK2_AB,PC_IND_IU3,RS1,2025,17.58 ,17.58,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Srbija - sever,Serbia - sever,RS,1
A,I_DSK2_AB,PC_IND_IU3,RS2,2025,10.58 ,10.58,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Srbija - jug,Serbia - jug ,RS,1
A,I_DSK2_AB,PC_IND_IU3,SE1,2025,40.36 ,40.36,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Östra Sverige,Östra Sverige,SE,1
A,I_DSK2_AB,PC_IND_IU3,SE2,2025,38.03 ,38.03,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Södra Sverige,Södra Sverige,SE,1
A,I_DSK2_AB,PC_IND_IU3,SE3,2025,36.82 ,36.82,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Norra Sverige,Norra Sverige,SE,1
A,I_DSK2_AB,PC_IND_IU3,TR1,2025,15.42 ,15.42,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,İstanbul,İstanbul,TR,1
A,I_DSK2_AB,PC_IND_IU3,TR2,2025,9.59 ,9.59,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Batı Marmara,Batı Marmara,TR,1
A,I_DSK2_AB,PC_IND_IU3,TR3,2025,10.29 ,10.29,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Ege,Ege,TR,1
A,I_DSK2_AB,PC_IND_IU3,TR4,2025,15.86 ,15.86,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Doğu Marmara,Doğu Marmara,TR,1
A,I_DSK2_AB,PC_IND_IU3,TR5,2025,14.49 ,14.49,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Batı Anadolu,Batı Anadolu,TR,1
A,I_DSK2_AB,PC_IND_IU3,TR6,2025,8.71 ,8.71,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Akdeniz,Akdeniz,TR,1
A,I_DSK2_AB,PC_IND_IU3,TR7,2025,7.39 ,7.39,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Orta Anadolu,Orta Anadolu,TR,1
A,I_DSK2_AB,PC_IND_IU3,TR8,2025,8.82 ,8.82,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Batı Karadeniz,Batı Karadeniz,TR,1
A,I_DSK2_AB,PC_IND_IU3,TR9,2025,7.87 ,7.87,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Doğu Karadeniz,Doğu Karadeniz,TR,1
A,I_DSK2_AB,PC_IND_IU3,TRA,2025,6.12 ,6.12,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Kuzeydoğu Anadolu,Kuzeydoğu Anadolu,TR,1
A,I_DSK2_AB,PC_IND_IU3,TRB,2025,6.04 ,6.04,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Ortadoğu Anadolu,Ortadoğu Anadolu,TR,1
A,I_DSK2_AB,PC_IND_IU3,TRC,2025,4.27 ,4.27,Individuals with above basic overall digital skills (all five component indicators are at above basic level),Percentage of individuals who used internet in the last 3 months,Güneydoğu Anadolu,Güneydoğu Anadolu,TR,1
A,I_DSK2_B,PC_IND,AT1,2025,33.84 ,33.84,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Ostösterreich,Ostösterreich,AT,1
A,I_DSK2_B,PC_IND,AT2,2025,38.39 ,38.39,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Südösterreich,Südösterreich,AT,1
A,I_DSK2_B,PC_IND,AT3,2025,35.99 ,35.99,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Westösterreich,Westösterreich,AT,1
A,I_DSK2_B,PC_IND,BE1,2025,29.37 ,29.37,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,BE,1
A,I_DSK2_B,PC_IND,BE2,2025,31.61 ,31.61,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Vlaams Gewest,Vlaams Gewest,BE,1
A,I_DSK2_B,PC_IND,BE3,2025,32.11 ,32.11,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Région wallonne,Région wallonne,BE,1
A,I_DSK2_B,PC_IND,BG3,2025,24.27 ,24.27,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Severna i Yugoiztochna Bulgaria,Severna i Yugoiztochna Bulgaria,BG,1
A,I_DSK2_B,PC_IND,BG4,2025,28.52 ,28.52,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Yugozapadna i Yuzhna tsentralna Bulgaria,Yugozapadna i Yuzhna tsentralna Bulgaria,BG,1
A,I_DSK2_B,PC_IND,DE1,2025,39.13 ,39.13,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Baden-Württemberg,Baden-Württemberg,DE,1
A,I_DSK2_B,PC_IND,DE2,2025,27.94 ,27.94,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Bayern,Bayern,DE,1
A,I_DSK2_B,PC_IND,DE3,2025,32.81 ,32.81,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Berlin,Berlin,DE,1
A,I_DSK2_B,PC_IND,DE4,2025,37.46 ,37.46,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Brandenburg,Brandenburg,DE,1
A,I_DSK2_B,PC_IND,DE6,2025,29.06 ,29.06,"Individuals with basic overall digital skills (all five component indicators are at basic or above basic level, without being all above basic)",Percentage of individuals,Hamburg,Hamburg,DE,1
