freq,indic_is,unit,geo,year,value_raw,value
A,I_DSK2_PS_BAB,PC_IND,HR,2025,77.33 ,77.33
A,I_DSK2_PS_BAB,PC_IND,HU,2025,83.45 ,83.45
A,I_DSK2_PS_BAB,PC_IND,HU1,2025,88.99 ,88.99
A,I_DSK2_PS_BAB,PC_IND,HU2,2025,82.52 ,82.52
A,I_DSK2_PS_BAB,PC_IND,HU3,2025,79.50 ,79.5
A,I_DSK2_PS_BAB,PC_IND,IE,2025,98.93 ,98.93
A,I_DSK2_PS_BAB,PC_IND,IT,2025,78.18 ,78.18
A,I_DSK2_PS_BAB,PC_IND,ITC,2025,83.67 ,83.67
A,I_DSK2_PS_BAB,PC_IND,ITF,2025,68.54 ,68.54
A,I_DSK2_PS_BAB,PC_IND,ITG,2025,70.87 ,70.87
A,I_DSK2_PS_BAB,PC_IND,ITH,2025,82.71 ,82.71
A,I_DSK2_PS_BAB,PC_IND,ITI,2025,81.39 ,81.39
A,I_DSK2_PS_BAB,PC_IND,LT,2025,82.80 ,82.8
A,I_DSK2_PS_BAB,PC_IND,LU,2025,92.83 ,92.83
A,I_DSK2_PS_BAB,PC_IND,LV,2025,89.72 ,89.72
A,I_DSK2_PS_BAB,PC_IND,ME,2025,81.26 ,81.26
A,I_DSK2_PS_BAB,PC_IND,MK,2025,67.85 ,67.85
A,I_DSK2_PS_BAB,PC_IND,MT,2025,88.81 ,88.81
A,I_DSK2_PS_BAB,PC_IND,NL,2025,98.49 ,98.49
A,I_DSK2_PS_BAB,PC_IND,NL1,2025,98.51 ,98.51
A,I_DSK2_PS_BAB,PC_IND,NL2,2025,98.26 ,98.26
A,I_DSK2_PS_BAB,PC_IND,NL3,2025,98.97 ,98.97
A,I_DSK2_PS_BAB,PC_IND,NL4,2025,97.61 ,97.61
A,I_DSK2_PS_BAB,PC_IND,NO,2025,98.23 ,98.23
A,I_DSK2_PS_BAB,PC_IND,PL,2025,80.41 ,80.41
A,I_DSK2_PS_BAB,PC_IND,PL2,2025,81.83 ,81.83
A,I_DSK2_PS_BAB,PC_IND,PL4,2025,79.23 ,79.23
A,I_DSK2_PS_BAB,PC_IND,PL5,2025,86.86 ,86.86
A,I_DSK2_PS_BAB,PC_IND,PL6,2025,80.07 ,80.07
A,I_DSK2_PS_BAB,PC_IND,PL7,2025,75.26 ,75.26
A,I_DSK2_PS_BAB,PC_IND,PL8,2025,75.61 ,75.61
A,I_DSK2_PS_BAB,PC_IND,PL9,2025,84.45 ,84.45
A,I_DSK2_PS_BAB,PC_IND,PT,2025,77.76 ,77.76
A,I_DSK2_PS_BAB,PC_IND,PT1,2025,77.96 ,77.96
A,I_DSK2_PS_BAB,PC_IND,PT2,2025,73.21 ,73.21
A,I_DSK2_PS_BAB,PC_IND,PT3,2025,74.50 ,74.5
A,I_DSK2_PS_BAB,PC_IND,RO,2025,67.76 ,67.76
A,I_DSK2_PS_BAB,PC_IND,RO1,2025,66.94 ,66.94
A,I_DSK2_PS_BAB,PC_IND,RO2,2025,65.50 ,65.5
A,I_DSK2_PS_BAB,PC_IND,RO3,2025,72.14 ,72.14
A,I_DSK2_PS_BAB,PC_IND,RO4,2025,65.95 ,65.95
A,I_DSK2_PS_BAB,PC_IND,RS,2025,77.95 ,77.95
A,I_DSK2_PS_BAB,PC_IND,RS1,2025,80.71 ,80.71
A,I_DSK2_PS_BAB,PC_IND,RS2,2025,75.00 ,75.0
A,I_DSK2_PS_BAB,PC_IND,SE,2025,96.28 ,96.28
A,I_DSK2_PS_BAB,PC_IND,SE1,2025,95.93 ,95.93
A,I_DSK2_PS_BAB,PC_IND,SE2,2025,96.91 ,96.91
A,I_DSK2_PS_BAB,PC_IND,SE3,2025,95.54 ,95.54
A,I_DSK2_PS_BAB,PC_IND,SI,2025,81.02 ,81.02
A,I_DSK2_PS_BAB,PC_IND,SK,2025,86.09 ,86.09
A,I_DSK2_PS_BAB,PC_IND,TR,2025,74.84 ,74.84
A,I_DSK2_PS_BAB,PC_IND,TR1,2025,83.92 ,83.92
A,I_DSK2_PS_BAB,PC_IND,TR2,2025,72.71 ,72.71
A,I_DSK2_PS_BAB,PC_IND,TR3,2025,73.65 ,73.65
A,I_DSK2_PS_BAB,PC_IND,TR4,2025,80.59 ,80.59
A,I_DSK2_PS_BAB,PC_IND,TR5,2025,77.98 ,77.98
A,I_DSK2_PS_BAB,PC_IND,TR6,2025,72.97 ,72.97
A,I_DSK2_PS_BAB,PC_IND,TR7,2025,70.61 ,70.61
A,I_DSK2_PS_BAB,PC_IND,TR8,2025,66.29 ,66.29
A,I_DSK2_PS_BAB,PC_IND,TR9,2025,68.30 ,68.3
A,I_DSK2_PS_BAB,PC_IND,TRA,2025,67.17 ,67.17
A,I_DSK2_PS_BAB,PC_IND,TRB,2025,64.65 ,64.65
A,I_DSK2_PS_BAB,PC_IND,TRC,2025,67.79 ,67.79
A,I_DSK2_PS_BAB,PC_IND,XK,2025,85.46 ,85.46
A,I_DSK2_PS_BAB,PC_IND_IU3,AL,2025,68.09 ,68.09
A,I_DSK2_PS_BAB,PC_IND_IU3,AT,2025,93.02 ,93.02
A,I_DSK2_PS_BAB,PC_IND_IU3,AT1,2025,93.46 ,93.46
A,I_DSK2_PS_BAB,PC_IND_IU3,AT2,2025,91.73 ,91.73
A,I_DSK2_PS_BAB,PC_IND_IU3,AT3,2025,93.19 ,93.19
A,I_DSK2_PS_BAB,PC_IND_IU3,BA,2025,74.08 ,74.08
A,I_DSK2_PS_BAB,PC_IND_IU3,BE,2025,95.29 ,95.29
A,I_DSK2_PS_BAB,PC_IND_IU3,BE1,2025,92.90 ,92.9
A,I_DSK2_PS_BAB,PC_IND_IU3,BE2,2025,96.25 ,96.25
A,I_DSK2_PS_BAB,PC_IND_IU3,BE3,2025,94.32 ,94.32
A,I_DSK2_PS_BAB,PC_IND_IU3,BG,2025,74.04 ,74.04
A,I_DSK2_PS_BAB,PC_IND_IU3,BG3,2025,70.22 ,70.22
A,I_DSK2_PS_BAB,PC_IND_IU3,BG4,2025,77.48 ,77.48
A,I_DSK2_PS_BAB,PC_IND_IU3,CH,2025,95.69 ,95.69
A,I_DSK2_PS_BAB,PC_IND_IU3,CY,2025,91.78 ,91.78
A,I_DSK2_PS_BAB,PC_IND_IU3,CZ,2025,96.05 ,96.05
A,I_DSK2_PS_BAB,PC_IND_IU3,DE,2025,93.72 ,93.72
A,I_DSK2_PS_BAB,PC_IND_IU3,DE1,2025,94.92 ,94.92
A,I_DSK2_PS_BAB,PC_IND_IU3,DE2,2025,92.59 ,92.59
A,I_DSK2_PS_BAB,PC_IND_IU3,DE3,2025,95.98 ,95.98
A,I_DSK2_PS_BAB,PC_IND_IU3,DE4,2025,95.50 ,95.5
A,I_DSK2_PS_BAB,PC_IND_IU3,DE6,2025,95.18 ,95.18
A,I_DSK2_PS_BAB,PC_IND_IU3,DE7,2025,91.99 ,91.99
A,I_DSK2_PS_BAB,PC_IND_IU3,DE8,2025,92.47 ,92.47
A,I_DSK2_PS_BAB,PC_IND_IU3,DE9,2025,96.03 ,96.03
A,I_DSK2_PS_BAB,PC_IND_IU3,DEA,2025,93.81 ,93.81
A,I_DSK2_PS_BAB,PC_IND_IU3,DED,2025,93.07 ,93.07
A,I_DSK2_PS_BAB,PC_IND_IU3,DEE,2025,86.19 ,86.19
A,I_DSK2_PS_BAB,PC_IND_IU3,DEF,2025,93.20 ,93.2
A,I_DSK2_PS_BAB,PC_IND_IU3,DK,2025,98.98 ,98.98
A,I_DSK2_PS_BAB,PC_IND_IU3,EE,2025,96.36 ,96.36
A,I_DSK2_PS_BAB,PC_IND_IU3,EL,2025,92.32 ,92.32
A,I_DSK2_PS_BAB,PC_IND_IU3,EL3,2025,91.13 ,91.13
A,I_DSK2_PS_BAB,PC_IND_IU3,EL4,2025,94.11 ,94.11
A,I_DSK2_PS_BAB,PC_IND_IU3,EL5,2025,94.81 ,94.81
A,I_DSK2_PS_BAB,PC_IND_IU3,EL6,2025,90.42 ,90.42
A,I_DSK2_PS_BAB,PC_IND_IU3,ES,2025,92.46 ,92.46
A,I_DSK2_PS_BAB,PC_IND_IU3,ES1,2025,91.87 ,91.87
A,I_DSK2_PS_BAB,PC_IND_IU3,ES2,2025,92.45 ,92.45
A,I_DSK2_PS_BAB,PC_IND_IU3,ES3,2025,93.64 ,93.64
A,I_DSK2_PS_BAB,PC_IND_IU3,ES4,2025,89.95 ,89.95
A,I_DSK2_PS_BAB,PC_IND_IU3,ES5,2025,93.76 ,93.76
A,I_DSK2_PS_BAB,PC_IND_IU3,ES6,2025,91.50 ,91.5
A,I_DSK2_PS_BAB,PC_IND_IU3,ES7,2025,91.57 ,91.57
A,I_DSK2_PS_BAB,PC_IND_IU3,FI,2025,99.21 ,99.21
A,I_DSK2_PS_BAB,PC_IND_IU3,FR,2025,95.78 ,95.78
A,I_DSK2_PS_BAB,PC_IND_IU3,FR1,2025,97.03 u,97.03
A,I_DSK2_PS_BAB,PC_IND_IU3,FRB,2025,95.06 u,95.06
A,I_DSK2_PS_BAB,PC_IND_IU3,FRC,2025,94.67 u,94.67
A,I_DSK2_PS_BAB,PC_IND_IU3,FRD,2025,96.23 u,96.23
A,I_DSK2_PS_BAB,PC_IND_IU3,FRE,2025,94.47 u,94.47
A,I_DSK2_PS_BAB,PC_IND_IU3,FRF,2025,96.22 u,96.22
A,I_DSK2_PS_BAB,PC_IND_IU3,FRG,2025,96.45 u,96.45
A,I_DSK2_PS_BAB,PC_IND_IU3,FRH,2025,94.35 u,94.35
A,I_DSK2_PS_BAB,PC_IND_IU3,FRI,2025,95.66 u,95.66
A,I_DSK2_PS_BAB,PC_IND_IU3,FRJ,2025,95.99 u,95.99
A,I_DSK2_PS_BAB,PC_IND_IU3,FRK,2025,96.19 u,96.19
A,I_DSK2_PS_BAB,PC_IND_IU3,FRL,2025,96.10 u,96.1
A,I_DSK2_PS_BAB,PC_IND_IU3,FRM,2025,95.20 u,95.2
A,I_DSK2_PS_BAB,PC_IND_IU3,FRY,2025,89.60 u,89.6
A,I_DSK2_PS_BAB,PC_IND_IU3,HR,2025,90.02 ,90.02
A,I_DSK2_PS_BAB,PC_IND_IU3,HU,2025,89.92 ,89.92
A,I_DSK2_PS_BAB,PC_IND_IU3,HU1,2025,93.47 ,93.47
A,I_DSK2_PS_BAB,PC_IND_IU3,HU2,2025,89.09 ,89.09
A,I_DSK2_PS_BAB,PC_IND_IU3,HU3,2025,87.44 ,87.44
A,I_DSK2_PS_BAB,PC_IND_IU3,IE,2025,99.15 ,99.15
A,I_DSK2_PS_BAB,PC_IND_IU3,IT,2025,86.55 ,86.55
A,I_DSK2_PS_BAB,PC_IND_IU3,ITC,2025,90.05 ,90.05
A,I_DSK2_PS_BAB,PC_IND_IU3,ITF,2025,80.92 ,80.92
A,I_DSK2_PS_BAB,PC_IND_IU3,ITG,2025,81.76 ,81.76
A,I_DSK2_PS_BAB,PC_IND_IU3,ITH,2025,89.41 ,89.41
A,I_DSK2_PS_BAB,PC_IND_IU3,ITI,2025,87.36 ,87.36
A,I_DSK2_PS_BAB,PC_IND_IU3,LT,2025,92.72 ,92.72
A,I_DSK2_PS_BAB,PC_IND_IU3,LU,2025,93.65 ,93.65
A,I_DSK2_PS_BAB,PC_IND_IU3,LV,2025,94.91 ,94.91
A,I_DSK2_PS_BAB,PC_IND_IU3,ME,2025,86.24 ,86.24
A,I_DSK2_PS_BAB,PC_IND_IU3,MK,2025,73.64 ,73.64
A,I_DSK2_PS_BAB,PC_IND_IU3,MT,2025,92.50 ,92.5
A,I_DSK2_PS_BAB,PC_IND_IU3,NL,2025,98.78 ,98.78
A,I_DSK2_PS_BAB,PC_IND_IU3,NL1,2025,98.65 ,98.65
A,I_DSK2_PS_BAB,PC_IND_IU3,NL2,2025,98.47 ,98.47
A,I_DSK2_PS_BAB,PC_IND_IU3,NL3,2025,99.20 ,99.2
A,I_DSK2_PS_BAB,PC_IND_IU3,NL4,2025,98.18 ,98.18
A,I_DSK2_PS_BAB,PC_IND_IU3,NO,2025,99.40 ,99.4
A,I_DSK2_PS_BAB,PC_IND_IU3,PL,2025,89.69 ,89.69
A,I_DSK2_PS_BAB,PC_IND_IU3,PL2,2025,90.81 ,90.81
A,I_DSK2_PS_BAB,PC_IND_IU3,PL4,2025,86.91 ,86.91
A,I_DSK2_PS_BAB,PC_IND_IU3,PL5,2025,92.86 ,92.86
A,I_DSK2_PS_BAB,PC_IND_IU3,PL6,2025,89.89 ,89.89
A,I_DSK2_PS_BAB,PC_IND_IU3,PL7,2025,88.63 ,88.63
A,I_DSK2_PS_BAB,PC_IND_IU3,PL8,2025,86.37 ,86.37
A,I_DSK2_PS_BAB,PC_IND_IU3,PL9,2025,92.63 ,92.63
A,I_DSK2_PS_BAB,PC_IND_IU3,PT,2025,86.93 ,86.93
A,I_DSK2_PS_BAB,PC_IND_IU3,PT1,2025,87.11 ,87.11
A,I_DSK2_PS_BAB,PC_IND_IU3,PT2,2025,82.09 ,82.09
A,I_DSK2_PS_BAB,PC_IND_IU3,PT3,2025,84.35 ,84.35
A,I_DSK2_PS_BAB,PC_IND_IU3,RO,2025,72.74 ,72.74
A,I_DSK2_PS_BAB,PC_IND_IU3,RO1,2025,71.14 ,71.14
A,I_DSK2_PS_BAB,PC_IND_IU3,RO2,2025,71.05 ,71.05
A,I_DSK2_PS_BAB,PC_IND_IU3,RO3,2025,77.27 ,77.27
A,I_DSK2_PS_BAB,PC_IND_IU3,RO4,2025,70.89 ,70.89
A,I_DSK2_PS_BAB,PC_IND_IU3,RS,2025,86.57 ,86.57
A,I_DSK2_PS_BAB,PC_IND_IU3,RS1,2025,87.98 ,87.98
A,I_DSK2_PS_BAB,PC_IND_IU3,RS2,2025,85.00 ,85.0
A,I_DSK2_PS_BAB,PC_IND_IU3,SE,2025,97.99 ,97.99
A,I_DSK2_PS_BAB,PC_IND_IU3,SE1,2025,97.90 ,97.9
A,I_DSK2_PS_BAB,PC_IND_IU3,SE2,2025,98.38 ,98.38
A,I_DSK2_PS_BAB,PC_IND_IU3,SE3,2025,97.25 ,97.25
A,I_DSK2_PS_BAB,PC_IND_IU3,SI,2025,88.48 ,88.48
A,I_DSK2_PS_BAB,PC_IND_IU3,SK,2025,93.08 ,93.08
A,I_DSK2_PS_BAB,PC_IND_IU3,TR,2025,83.36 ,83.36
A,I_DSK2_PS_BAB,PC_IND_IU3,TR1,2025,87.27 ,87.27
A,I_DSK2_PS_BAB,PC_IND_IU3,TR2,2025,82.98 ,82.98
A,I_DSK2_PS_BAB,PC_IND_IU3,TR3,2025,83.05 ,83.05
A,I_DSK2_PS_BAB,PC_IND_IU3,TR4,2025,86.96 ,86.96
A,I_DSK2_PS_BAB,PC_IND_IU3,TR5,2025,86.33 ,86.33
A,I_DSK2_PS_BAB,PC_IND_IU3,TR6,2025,81.76 ,81.76
A,I_DSK2_PS_BAB,PC_IND_IU3,TR7,2025,79.75 ,79.75
A,I_DSK2_PS_BAB,PC_IND_IU3,TR8,2025,76.27 ,76.27
A,I_DSK2_PS_BAB,PC_IND_IU3,TR9,2025,80.51 ,80.51
A,I_DSK2_PS_BAB,PC_IND_IU3,TRA,2025,79.78 ,79.78
A,I_DSK2_PS_BAB,PC_IND_IU3,TRB,2025,82.23 ,82.23
A,I_DSK2_PS_BAB,PC_IND_IU3,TRC,2025,78.25 ,78.25
A,I_DSK2_PS_BAB,PC_IND_IU3,XK,2025,86.79 ,86.79
A,I_DSK2_SF_AB,PC_IND,AL,2025,16.67 ,16.67
A,I_DSK2_SF_AB,PC_IND,AT,2025,54.02 ,54.02
A,I_DSK2_SF_AB,PC_IND,AT1,2025,54.24 ,54.24
A,I_DSK2_SF_AB,PC_IND,AT2,2025,53.49 ,53.49
A,I_DSK2_SF_AB,PC_IND,AT3,2025,54.04 ,54.04
A,I_DSK2_SF_AB,PC_IND,BA,2025,22.88 ,22.88
A,I_DSK2_SF_AB,PC_IND,BE,2025,42.80 ,42.8
A,I_DSK2_SF_AB,PC_IND,BE1,2025,48.65 ,48.65
A,I_DSK2_SF_AB,PC_IND,BE2,2025,40.58 ,40.58
A,I_DSK2_SF_AB,PC_IND,BE3,2025,44.88 ,44.88
A,I_DSK2_SF_AB,PC_IND,BG,2025,21.16 ,21.16
A,I_DSK2_SF_AB,PC_IND,BG3,2025,18.38 ,18.38
A,I_DSK2_SF_AB,PC_IND,BG4,2025,23.71 ,23.71
A,I_DSK2_SF_AB,PC_IND,CH,2025,70.29 ,70.29
A,I_DSK2_SF_AB,PC_IND,CY,2025,25.80 ,25.8
A,I_DSK2_SF_AB,PC_IND,CZ,2025,61.98 ,61.98
A,I_DSK2_SF_AB,PC_IND,DE,2025,39.38 ,39.38
A,I_DSK2_SF_AB,PC_IND,DE1,2025,43.01 ,43.01
A,I_DSK2_SF_AB,PC_IND,DE2,2025,31.96 ,31.96
A,I_DSK2_SF_AB,PC_IND,DE3,2025,50.39 ,50.39
A,I_DSK2_SF_AB,PC_IND,DE4,2025,40.02 ,40.02
A,I_DSK2_SF_AB,PC_IND,DE6,2025,44.17 ,44.17
A,I_DSK2_SF_AB,PC_IND,DE7,2025,34.61 ,34.61
A,I_DSK2_SF_AB,PC_IND,DE8,2025,28.88 ,28.88
A,I_DSK2_SF_AB,PC_IND,DE9,2025,40.21 ,40.21
A,I_DSK2_SF_AB,PC_IND,DEA,2025,40.47 ,40.47
A,I_DSK2_SF_AB,PC_IND,DED,2025,46.47 ,46.47
A,I_DSK2_SF_AB,PC_IND,DEE,2025,38.26 ,38.26
A,I_DSK2_SF_AB,PC_IND,DEF,2025,41.93 ,41.93
A,I_DSK2_SF_AB,PC_IND,DK,2025,73.34 ,73.34
A,I_DSK2_SF_AB,PC_IND,EE,2025,50.76 ,50.76
A,I_DSK2_SF_AB,PC_IND,EL,2025,41.90 ,41.9
A,I_DSK2_SF_AB,PC_IND,EL3,2025,38.75 ,38.75
A,I_DSK2_SF_AB,PC_IND,EL4,2025,43.84 ,43.84
A,I_DSK2_SF_AB,PC_IND,EL5,2025,49.91 ,49.91
A,I_DSK2_SF_AB,PC_IND,EL6,2025,36.49 ,36.49
A,I_DSK2_SF_AB,PC_IND,ES,2025,66.70 ,66.7
A,I_DSK2_SF_AB,PC_IND,ES1,2025,64.51 ,64.51
A,I_DSK2_SF_AB,PC_IND,ES2,2025,63.42 ,63.42
A,I_DSK2_SF_AB,PC_IND,ES3,2025,72.89 ,72.89
A,I_DSK2_SF_AB,PC_IND,ES4,2025,62.37 ,62.37
A,I_DSK2_SF_AB,PC_IND,ES5,2025,68.98 ,68.98
A,I_DSK2_SF_AB,PC_IND,ES6,2025,64.19 ,64.19
A,I_DSK2_SF_AB,PC_IND,ES7,2025,64.97 ,64.97
A,I_DSK2_SF_AB,PC_IND,FI,2025,78.29 ,78.29
A,I_DSK2_SF_AB,PC_IND,FR,2025,52.84 ,52.84
A,I_DSK2_SF_AB,PC_IND,FR1,2025,55.95 u,55.95
A,I_DSK2_SF_AB,PC_IND,FRB,2025,52.65 u,52.65
A,I_DSK2_SF_AB,PC_IND,FRC,2025,45.60 u,45.6
A,I_DSK2_SF_AB,PC_IND,FRD,2025,55.94 u,55.94
A,I_DSK2_SF_AB,PC_IND,FRE,2025,49.58 u,49.58
A,I_DSK2_SF_AB,PC_IND,FRF,2025,50.55 u,50.55
A,I_DSK2_SF_AB,PC_IND,FRG,2025,52.23 u,52.23
A,I_DSK2_SF_AB,PC_IND,FRH,2025,55.10 u,55.1
A,I_DSK2_SF_AB,PC_IND,FRI,2025,52.23 u,52.23
A,I_DSK2_SF_AB,PC_IND,FRJ,2025,53.26 u,53.26
A,I_DSK2_SF_AB,PC_IND,FRK,2025,55.22 u,55.22
A,I_DSK2_SF_AB,PC_IND,FRL,2025,52.87 u,52.87
A,I_DSK2_SF_AB,PC_IND,FRM,2025,54.58 u,54.58
A,I_DSK2_SF_AB,PC_IND,FRY,2025,41.20 u,41.2
A,I_DSK2_SF_AB,PC_IND,HR,2025,54.17 ,54.17
A,I_DSK2_SF_AB,PC_IND,HU,2025,57.82 ,57.82
A,I_DSK2_SF_AB,PC_IND,HU1,2025,66.89 ,66.89
A,I_DSK2_SF_AB,PC_IND,HU2,2025,55.53 ,55.53
A,I_DSK2_SF_AB,PC_IND,HU3,2025,51.99 ,51.99
A,I_DSK2_SF_AB,PC_IND,IE,2025,66.17 ,66.17
A,I_DSK2_SF_AB,PC_IND,IT,2025,59.93 ,59.93
A,I_DSK2_SF_AB,PC_IND,ITC,2025,64.70 ,64.7
A,I_DSK2_SF_AB,PC_IND,ITF,2025,51.36 ,51.36
A,I_DSK2_SF_AB,PC_IND,ITG,2025,55.92 ,55.92
A,I_DSK2_SF_AB,PC_IND,ITH,2025,64.08 ,64.08
A,I_DSK2_SF_AB,PC_IND,ITI,2025,61.47 ,61.47
A,I_DSK2_SF_AB,PC_IND,LT,2025,42.40 ,42.4
A,I_DSK2_SF_AB,PC_IND,LU,2025,39.31 ,39.31
A,I_DSK2_SF_AB,PC_IND,LV,2025,33.67 ,33.67
A,I_DSK2_SF_AB,PC_IND,ME,2025,29.48 ,29.48
A,I_DSK2_SF_AB,PC_IND,MK,2025,21.50 ,21.5
A,I_DSK2_SF_AB,PC_IND,MT,2025,55.70 ,55.7
A,I_DSK2_SF_AB,PC_IND,NL,2025,76.71 ,76.71
A,I_DSK2_SF_AB,PC_IND,NL1,2025,74.65 ,74.65
A,I_DSK2_SF_AB,PC_IND,NL2,2025,75.56 ,75.56
A,I_DSK2_SF_AB,PC_IND,NL3,2025,78.83 ,78.83
A,I_DSK2_SF_AB,PC_IND,NL4,2025,73.95 ,73.95
A,I_DSK2_SF_AB,PC_IND,NO,2025,70.00 ,70.0
A,I_DSK2_SF_AB,PC_IND,PL,2025,41.46 ,41.46
A,I_DSK2_SF_AB,PC_IND,PL2,2025,49.59 ,49.59
A,I_DSK2_SF_AB,PC_IND,PL4,2025,36.75 ,36.75
A,I_DSK2_SF_AB,PC_IND,PL5,2025,43.00 ,43.0
A,I_DSK2_SF_AB,PC_IND,PL6,2025,39.59 ,39.59
A,I_DSK2_SF_AB,PC_IND,PL7,2025,30.57 ,30.57
A,I_DSK2_SF_AB,PC_IND,PL8,2025,31.85 ,31.85
A,I_DSK2_SF_AB,PC_IND,PL9,2025,52.42 ,52.42
A,I_DSK2_SF_AB,PC_IND,PT,2025,58.64 ,58.64
A,I_DSK2_SF_AB,PC_IND,PT1,2025,59.12 ,59.12
A,I_DSK2_SF_AB,PC_IND,PT2,2025,46.50 ,46.5
A,I_DSK2_SF_AB,PC_IND,PT3,2025,51.99 ,51.99
A,I_DSK2_SF_AB,PC_IND,RO,2025,24.52 ,24.52
A,I_DSK2_SF_AB,PC_IND,RO1,2025,23.47 ,23.47
A,I_DSK2_SF_AB,PC_IND,RO2,2025,24.11 ,24.11
A,I_DSK2_SF_AB,PC_IND,RO3,2025,29.26 ,29.26
A,I_DSK2_SF_AB,PC_IND,RO4,2025,19.65 ,19.65
A,I_DSK2_SF_AB,PC_IND,RS,2025,21.10 ,21.1
A,I_DSK2_SF_AB,PC_IND,RS1,2025,27.89 ,27.89
A,I_DSK2_SF_AB,PC_IND,RS2,2025,13.84 ,13.84
A,I_DSK2_SF_AB,PC_IND,SE,2025,53.98 ,53.98
A,I_DSK2_SF_AB,PC_IND,SE1,2025,54.95 ,54.95
A,I_DSK2_SF_AB,PC_IND,SE2,2025,53.58 ,53.58
A,I_DSK2_SF_AB,PC_IND,SE3,2025,52.62 ,52.62
A,I_DSK2_SF_AB,PC_IND,SI,2025,29.96 ,29.96
A,I_DSK2_SF_AB,PC_IND,SK,2025,34.24 ,34.24
A,I_DSK2_SF_AB,PC_IND,TR,2025,30.60 ,30.6
A,I_DSK2_SF_AB,PC_IND,TR1,2025,36.93 ,36.93
A,I_DSK2_SF_AB,PC_IND,TR2,2025,32.30 ,32.3
A,I_DSK2_SF_AB,PC_IND,TR3,2025,25.24 ,25.24
A,I_DSK2_SF_AB,PC_IND,TR4,2025,42.04 ,42.04
A,I_DSK2_SF_AB,PC_IND,TR5,2025,41.17 ,41.17
A,I_DSK2_SF_AB,PC_IND,TR6,2025,30.88 ,30.88
A,I_DSK2_SF_AB,PC_IND,TR7,2025,27.24 ,27.24
A,I_DSK2_SF_AB,PC_IND,TR8,2025,22.35 ,22.35
A,I_DSK2_SF_AB,PC_IND,TR9,2025,22.77 ,22.77
A,I_DSK2_SF_AB,PC_IND,TRA,2025,18.86 ,18.86
A,I_DSK2_SF_AB,PC_IND,TRB,2025,18.66 ,18.66
A,I_DSK2_SF_AB,PC_IND,TRC,2025,18.17 ,18.17
A,I_DSK2_SF_AB,PC_IND,XK,2025,18.51 ,18.51
A,I_DSK2_SF_AB,PC_IND_IU3,AL,2025,19.13 ,19.13
A,I_DSK2_SF_AB,PC_IND_IU3,AT,2025,56.68 ,56.68
A,I_DSK2_SF_AB,PC_IND_IU3,AT1,2025,56.08 ,56.08
A,I_DSK2_SF_AB,PC_IND_IU3,AT2,2025,57.14 ,57.14
A,I_DSK2_SF_AB,PC_IND_IU3,AT3,2025,57.18 ,57.18
A,I_DSK2_SF_AB,PC_IND_IU3,BA,2025,25.39 ,25.39
A,I_DSK2_SF_AB,PC_IND_IU3,BE,2025,44.37 ,44.37
A,I_DSK2_SF_AB,PC_IND_IU3,BE1,2025,51.47 ,51.47
A,I_DSK2_SF_AB,PC_IND_IU3,BE2,2025,41.84 ,41.84
A,I_DSK2_SF_AB,PC_IND_IU3,BE3,2025,46.66 ,46.66
A,I_DSK2_SF_AB,PC_IND_IU3,BG,2025,24.36 ,24.36
A,I_DSK2_SF_AB,PC_IND_IU3,BG3,2025,21.39 ,21.39
A,I_DSK2_SF_AB,PC_IND_IU3,BG4,2025,27.03 ,27.03
A,I_DSK2_SF_AB,PC_IND_IU3,CH,2025,71.06 ,71.06
A,I_DSK2_SF_AB,PC_IND_IU3,CY,2025,27.51 ,27.51
A,I_DSK2_SF_AB,PC_IND_IU3,CZ,2025,65.57 ,65.57
A,I_DSK2_SF_AB,PC_IND_IU3,DE,2025,41.63 ,41.63
A,I_DSK2_SF_AB,PC_IND_IU3,DE1,2025,44.83 ,44.83
A,I_DSK2_SF_AB,PC_IND_IU3,DE2,2025,33.74 ,33.74
A,I_DSK2_SF_AB,PC_IND_IU3,DE3,2025,54.15 ,54.15
A,I_DSK2_SF_AB,PC_IND_IU3,DE4,2025,44.27 ,44.27
A,I_DSK2_SF_AB,PC_IND_IU3,DE6,2025,45.80 ,45.8
A,I_DSK2_SF_AB,PC_IND_IU3,DE7,2025,36.23 ,36.23
A,I_DSK2_SF_AB,PC_IND_IU3,DE8,2025,30.86 ,30.86
A,I_DSK2_SF_AB,PC_IND_IU3,DE9,2025,42.28 ,42.28
A,I_DSK2_SF_AB,PC_IND_IU3,DEA,2025,42.74 ,42.74
A,I_DSK2_SF_AB,PC_IND_IU3,DED,2025,48.89 ,48.89
A,I_DSK2_SF_AB,PC_IND_IU3,DEE,2025,42.56 ,42.56
A,I_DSK2_SF_AB,PC_IND_IU3,DEF,2025,44.28 ,44.28
A,I_DSK2_SF_AB,PC_IND_IU3,DK,2025,73.56 ,73.56
A,I_DSK2_SF_AB,PC_IND_IU3,EE,2025,53.51 ,53.51
A,I_DSK2_SF_AB,PC_IND_IU3,EL,2025,46.99 ,46.99
A,I_DSK2_SF_AB,PC_IND_IU3,EL3,2025,41.09 ,41.09
A,I_DSK2_SF_AB,PC_IND_IU3,EL4,2025,50.90 ,50.9
A,I_DSK2_SF_AB,PC_IND_IU3,EL5,2025,55.83 ,55.83
A,I_DSK2_SF_AB,PC_IND_IU3,EL6,2025,44.39 ,44.39
